GameDuration,teamDiffAssists,teamDiffAvgLevel,teamDiffCSPerMin,teamDiffDeaths,teamDiffDragons,teamDiffEliteMonsters,teamDiffGoldPerMin,teamDiffHeralds,teamDiffKills,teamDiffTotalExperience,teamDiffTotalGold,teamDiffTotalJungleMinionsKilled,teamDiffTotalMinionsKilled,teamDiffTowersDestroyed,teamDiffWardsDestroyed,teamDiffWardsPlaced,EarlyGameLead
25.0,1,0.39999999999999947,6.299999999999997,1,1,1,171.0,0,1,1298,1710,9,63,0,1,0,0
36.0,3,0.0,1.6999999999999993,1,1,1,10.0,0,1,120,100,7,17,0,3,0,1
27.0,1,0.0,2.8000000000000007,2,1,1,55.600000000000136,0,2,442,556,8,28,0,3,9,0
26.0,0,0.40000000000000036,7.300000000000001,2,0,0,27.40000000000009,0,2,304,274,17,73,0,1,1,0
29.0,6,0.0,2.700000000000003,3,1,2,55.399999999999864,1,3,174,554,1,27,0,1,2,1
22.0,1,0.6000000000000005,1.2999999999999972,2,1,1,54.19999999999982,0,2,1235,542,2,13,0,0,1,0
25.0,5,0.20000000000000018,0.5,3,0,0,175.29999999999995,0,3,963,1753,15,5,0,1,70,0
28.0,6,0.20000000000000018,0.09999999999999787,3,0,1,171.79999999999995,1,3,1922,1718,5,1,0,1,3,0
27.0,8,0.40000000000000036,2.5,4,1,1,198.0,0,4,1595,1980,16,25,0,4,34,0
38.0,3,0.6000000000000005,1.6999999999999993,3,1,0,64.5,1,3,1495,645,12,17,0,3,25,1
29.0,1,0.40000000000000036,2.6000000000000014,1,0,0,117.40000000000009,0,1,778,1174,10,26,0,1,2,1
28.0,1,0.20000000000000018,1.0999999999999979,1,0,0,117.90000000000009,0,1,675,1179,11,11,0,2,0,1
20.0,2,0.5999999999999996,3.8999999999999986,3,1,0,130.79999999999995,1,3,1296,1308,11,39,0,3,22,1
28.0,3,0.20000000000000018,0.3000000000000007,3,1,1,134.0,0,3,1318,1340,0,3,0,1,12,1
18.0,8,0.20000000000000018,2.099999999999998,3,1,1,98.30000000000018,0,3,1574,983,30,21,0,1,1,0
23.0,2,1.0,4.100000000000001,2,1,2,85.5,1,2,2880,855,9,41,0,2,2,1
30.0,3,0.6000000000000005,2.599999999999998,2,1,0,302.3000000000002,1,2,2115,3023,4,26,1,3,2,0
30.0,0,0.20000000000000018,1.7000000000000028,0,0,0,42.59999999999991,0,0,1055,426,13,17,0,3,2,1
25.0,3,0.6000000000000005,0.0,5,1,2,199.0999999999999,1,5,2474,1991,31,0,0,1,3,1
16.0,6,0.20000000000000018,1.9000000000000021,4,1,1,314.9000000000001,0,4,1513,3149,1,19,0,0,7,1
15.0,10,0.7999999999999998,3.0,8,0,1,521.4000000000001,1,8,3160,5214,6,30,1,3,23,0
41.0,5,0.20000000000000018,4.100000000000001,0,1,1,76.29999999999995,0,0,395,763,1,41,0,1,19,1
15.0,9,0.40000000000000036,2.3999999999999986,4,1,1,212.9000000000001,0,4,1542,2129,16,24,0,1,3,1
29.0,4,0.40000000000000036,2.5,7,1,1,236.10000000000014,0,7,2489,2361,8,25,0,0,3,0
27.0,3,0.6000000000000005,5.100000000000001,2,1,1,120.90000000000009,0,2,1556,1209,6,51,0,1,2,0
28.0,1,0.40000000000000036,0.8999999999999986,0,1,0,104.59999999999991,1,0,815,1046,4,9,0,1,2,0
27.0,7,0.20000000000000018,2.3000000000000007,3,1,0,180.9000000000001,1,3,1431,1809,12,23,0,1,24,1
22.0,2,1.1999999999999993,2.0,4,1,1,228.5999999999999,0,4,3935,2286,47,20,0,2,5,0
27.0,4,0.5999999999999996,4.5,6,1,1,307.9000000000001,0,6,2098,3079,23,45,0,2,1,0
25.0,4,0.20000000000000018,1.9000000000000021,6,1,1,310.10000000000014,0,6,2897,3101,44,19,0,0,33,1
32.0,5,0.20000000000000018,3.799999999999997,2,1,1,71.29999999999995,0,2,851,713,33,38,0,15,19,1
24.0,6,0.20000000000000018,0.5999999999999979,2,1,2,110.80000000000018,1,2,19,1108,2,6,0,0,14,1
19.0,0,0.6000000000000005,3.900000000000002,7,1,1,474.70000000000005,0,7,2924,4747,25,39,0,0,6,0
18.0,5,0.40000000000000036,3.299999999999997,6,1,1,316.0,0,6,2461,3160,7,33,0,1,1,1
17.0,3,0.40000000000000036,4.800000000000001,4,1,1,237.70000000000005,0,4,2338,2377,4,48,0,2,3,0
25.0,3,0.20000000000000018,3.0,1,1,0,125.39999999999986,1,1,81,1254,26,30,0,0,7,1
15.0,16,1.2000000000000002,5.800000000000001,10,1,1,578.3999999999999,0,10,4755,5784,8,58,0,2,3,0
21.0,1,0.20000000000000018,3.6999999999999993,2,1,1,101.90000000000009,0,2,1368,1019,9,37,0,4,10,0
22.0,2,0.7999999999999998,4.099999999999998,2,1,0,252.0,1,2,3200,2520,21,41,0,4,3,1
22.0,3,0.5999999999999996,0.3000000000000007,2,1,1,118.39999999999986,0,2,848,1184,23,3,0,1,9,1
28.0,10,1.0,5.199999999999999,9,1,1,408.89999999999986,0,9,3372,4089,18,52,0,2,29,1
26.0,1,0.20000000000000018,3.6999999999999993,0,1,1,130.0,0,0,1355,1300,20,37,0,1,6,0
24.0,2,0.40000000000000036,4.599999999999998,1,0,0,3.2000000000000455,0,1,952,32,20,46,0,4,8,1
23.0,3,0.20000000000000018,1.4000000000000021,4,0,1,269.0,1,4,236,2690,12,14,1,1,3,1
27.0,9,0.40000000000000036,2.0,6,1,1,228.20000000000005,0,6,1265,2282,0,20,0,1,2,0
34.0,3,0.0,4.399999999999999,1,1,1,89.59999999999991,0,1,393,896,5,44,0,2,5,0
39.0,0,0.5999999999999996,3.3000000000000007,2,1,1,287.29999999999995,0,2,1850,2873,20,33,0,1,38,1
23.0,4,0.20000000000000018,1.8000000000000007,2,1,1,196.0,0,2,709,1960,3,18,1,2,6,1
23.0,7,0.6000000000000005,6.099999999999998,3,1,1,267.29999999999995,0,3,2723,2673,1,61,0,1,46,1
32.0,1,0.40000000000000036,1.3999999999999986,0,1,2,109.10000000000014,1,0,1084,1091,3,14,0,1,23,1
30.0,9,0.0,2.400000000000002,4,1,1,275.5,0,4,869,2755,1,24,0,2,6,1
28.0,4,0.0,0.1999999999999993,2,1,1,90.5,0,2,29,905,12,2,0,0,4,1
16.0,6,0.20000000000000018,3.0,3,0,0,204.5999999999999,0,3,691,2046,15,30,0,1,2,1
22.0,3,0.40000000000000036,2.1999999999999993,3,1,1,152.70000000000005,0,3,1629,1527,7,22,0,1,2,0
31.0,3,0.0,0.5,4,1,1,197.5,0,4,812,1975,8,5,0,3,1,0
25.0,8,0.40000000000000036,0.7000000000000028,4,1,1,173.9000000000001,0,4,838,1739,8,7,0,1,3,1
36.0,5,0.40000000000000036,5.0,6,0,0,493.89999999999986,0,6,2073,4939,14,50,1,1,143,1
38.0,6,0.0,0.6000000000000014,3,1,1,71.70000000000005,0,3,997,717,4,6,0,5,3,0
30.0,3,0.40000000000000036,4.0,2,0,0,156.70000000000005,0,2,505,1567,24,40,0,0,2,1
22.0,11,1.0,1.3999999999999986,6,1,1,365.0,0,6,2712,3650,23,14,0,3,3,1
22.0,3,0.20000000000000018,0.0,5,1,1,293.0,0,5,136,2930,5,0,0,1,0,0
15.0,11,0.6000000000000005,1.0999999999999979,12,1,1,529.0,0,12,3110,5290,12,11,0,1,2,1
34.0,2,0.40000000000000036,3.3999999999999986,4,1,1,295.70000000000005,0,4,1677,2957,11,34,0,1,2,1
28.0,3,0.20000000000000018,0.8999999999999986,0,0,0,6.600000000000136,0,0,815,66,5,9,0,0,28,0
21.0,2,0.20000000000000018,2.5,4,0,0,171.29999999999995,0,4,1391,1713,12,25,0,4,0,1
28.0,2,0.40000000000000036,3.1999999999999993,2,1,0,178.39999999999986,1,2,1193,1784,21,32,0,1,1,0
23.0,2,0.20000000000000018,0.8999999999999986,1,0,0,21.40000000000009,0,1,1568,214,13,9,0,5,6,1
25.0,6,0.5999999999999996,6.800000000000001,2,1,2,321.39999999999986,1,2,2195,3214,6,68,0,2,2,1
23.0,5,0.6000000000000005,2.0,5,1,2,406.1999999999998,1,5,2618,4062,7,20,1,16,2,1
26.0,3,0.6000000000000005,8.8,6,1,2,429.5999999999999,1,6,3034,4296,3,88,1,3,6,1
25.0,3,0.20000000000000018,2.3999999999999986,2,1,0,31.90000000000009,1,2,1559,319,1,24,0,12,26,1
38.0,6,0.20000000000000018,3.599999999999998,5,1,1,221.70000000000005,0,5,715,2217,21,36,0,1,2,1
28.0,1,0.0,0.8000000000000007,0,1,1,91.60000000000014,0,0,190,916,10,8,0,0,1,1
17.0,1,0.0,0.5999999999999979,1,1,0,98.20000000000005,1,1,682,982,9,6,0,2,1,1
25.0,10,0.20000000000000018,1.0,2,0,0,99.29999999999995,0,2,425,993,4,10,0,1,5,0
27.0,4,0.20000000000000018,3.5,0,1,0,91.19999999999982,1,0,739,912,24,35,0,1,3,1
26.0,10,1.1999999999999993,2.8999999999999986,8,1,1,453.79999999999995,0,8,3583,4538,1,29,0,1,3,1
26.0,1,0.0,1.5,0,1,2,176.0999999999999,1,0,226,1761,2,15,1,2,12,0
22.0,3,0.20000000000000018,1.1999999999999993,2,1,0,182.60000000000014,1,2,3,1826,4,12,0,1,46,1
27.0,8,0.5999999999999996,1.3000000000000007,5,1,1,196.70000000000005,0,5,1292,1967,15,13,0,3,1,1
22.0,9,0.0,1.1000000000000014,5,1,1,298.39999999999986,0,5,1466,2984,7,11,0,1,2,1
35.0,5,0.20000000000000018,0.3999999999999986,2,1,1,9.400000000000091,0,2,1896,94,21,4,0,2,5,0
29.0,1,0.40000000000000036,2.400000000000002,1,1,0,20.59999999999991,1,1,363,206,21,24,0,1,40,0
36.0,0,0.0,0.0,4,1,1,258.79999999999995,0,4,497,2588,11,0,1,2,67,1
39.0,4,1.0,6.0,5,1,0,511.3000000000002,1,5,4028,5113,13,60,1,5,35,0
29.0,1,0.20000000000000018,3.0,3,1,1,174.60000000000014,0,3,2273,1746,8,30,0,0,2,1
21.0,8,0.40000000000000036,7.800000000000001,6,1,1,415.20000000000005,0,6,1948,4152,24,78,0,8,21,1
21.0,5,0.20000000000000018,3.299999999999997,1,1,0,184.60000000000014,1,1,1362,1846,24,33,1,0,23,1
20.0,12,0.40000000000000036,4.199999999999999,6,1,1,448.0999999999999,0,6,1530,4481,1,42,1,3,1,1
16.0,9,0.8000000000000007,1.4000000000000021,9,1,1,468.5999999999999,0,9,2937,4686,1,14,0,1,1,1
32.0,1,0.20000000000000018,0.7000000000000028,1,1,1,133.60000000000014,0,1,1242,1336,35,7,0,2,1,1
22.0,5,0.6000000000000005,1.9000000000000021,3,1,1,211.19999999999982,0,3,2566,2112,4,19,0,2,63,1
31.0,2,0.20000000000000018,3.3999999999999986,1,0,0,45.5,0,1,1138,455,10,34,0,1,4,1
36.0,0,0.6000000000000005,5.700000000000003,2,1,1,274.5999999999999,0,2,1975,2746,8,57,0,1,17,1
15.0,4,0.40000000000000036,5.200000000000003,4,1,2,467.29999999999995,1,4,1225,4673,7,52,1,4,19,1
35.0,3,0.20000000000000018,2.3000000000000007,2,1,0,194.9000000000001,1,2,1983,1949,3,23,0,0,22,1
31.0,8,0.7999999999999998,5.900000000000002,7,1,1,408.0999999999999,0,7,1994,4081,8,59,0,3,2,0
18.0,2,0.0,3.3000000000000007,5,1,1,215.9000000000001,0,5,2100,2159,4,33,0,0,1,0
30.0,2,0.40000000000000036,3.3999999999999986,3,1,2,1.599999999999909,1,3,639,16,12,34,0,1,4,0
27.0,11,0.39999999999999947,2.1000000000000014,4,0,0,170.10000000000014,0,4,771,1701,10,21,0,2,6,1
34.0,2,0.40000000000000036,0.7000000000000028,0,1,0,78.0,1,0,1068,780,15,7,0,1,2,1
16.0,8,0.20000000000000018,1.5,4,0,1,279.3000000000002,1,4,83,2793,1,15,0,3,10,1
29.0,10,0.0,0.1999999999999993,4,0,0,142.5999999999999,0,4,524,1426,8,2,0,2,3,1
27.0,0,0.20000000000000018,2.8000000000000007,2,1,1,187.60000000000014,0,2,1668,1876,20,28,0,1,44,1
23.0,7,0.40000000000000036,2.5,6,0,1,233.79999999999995,1,6,1009,2338,12,25,0,2,2,0
28.0,1,0.0,1.1000000000000014,4,0,1,60.59999999999991,1,4,533,606,7,11,0,2,5,0
19.0,3,0.20000000000000018,1.0999999999999979,2,1,2,78.0,1,2,63,780,8,11,0,0,11,1
21.0,2,0.40000000000000036,1.3999999999999986,4,1,1,121.10000000000014,0,4,751,1211,5,14,0,4,3,1
16.0,4,0.40000000000000036,6.300000000000001,1,0,1,196.4000000000001,1,1,963,1964,28,63,0,1,6,1
23.0,2,0.20000000000000018,1.1000000000000014,1,1,1,100.59999999999991,0,1,1171,1006,3,11,0,1,3,0
30.0,1,0.20000000000000018,0.8000000000000007,2,1,0,44.40000000000009,1,2,1056,444,11,8,0,3,7,0
32.0,1,0.20000000000000018,0.0,2,1,1,96.09999999999991,0,2,725,961,5,0,0,2,3,1
23.0,3,0.20000000000000018,4.0,3,1,1,180.4000000000001,0,3,1547,1804,1,40,0,1,19,1
35.0,7,0.6000000000000005,2.5,5,1,2,269.60000000000014,1,5,3081,2696,14,25,0,11,28,1
24.0,0,0.20000000000000018,0.6999999999999993,3,1,1,60.5,0,3,782,605,20,7,0,0,72,1
26.0,5,0.20000000000000018,0.5,2,1,1,111.40000000000009,0,2,417,1114,7,5,0,0,20,1
41.0,4,0.40000000000000036,0.3000000000000007,5,1,1,195.80000000000018,0,5,1775,1958,14,3,0,2,1,1
26.0,7,0.20000000000000018,3.099999999999998,1,1,1,45.299999999999955,0,1,659,453,5,31,0,1,37,1
18.0,0,0.6000000000000005,4.399999999999999,2,1,0,120.5,1,2,1042,1205,24,44,0,2,2,1
33.0,3,0.40000000000000036,0.0,1,1,1,39.299999999999955,0,1,2719,393,11,0,0,4,3,0
39.0,11,0.20000000000000018,0.3000000000000007,7,0,0,342.20000000000005,0,7,1091,3422,20,3,0,5,31,1
23.0,7,0.6000000000000005,1.6999999999999993,4,0,0,323.39999999999986,0,4,2889,3234,24,17,0,0,5,1
20.0,2,0.5999999999999996,9.4,3,0,1,430.70000000000005,1,3,2260,4307,4,94,1,1,2,1
32.0,10,0.5999999999999996,0.09999999999999787,8,1,1,326.39999999999986,0,8,1507,3264,20,1,0,0,36,1
23.0,1,0.0,0.29999999999999716,1,1,1,38.799999999999955,0,1,1004,388,3,3,0,3,4,1
28.0,5,0.0,2.1000000000000014,0,0,1,5.2000000000000455,1,0,554,52,3,21,0,1,9,0
24.0,2,0.40000000000000036,0.6000000000000014,2,1,1,105.80000000000018,0,2,527,1058,3,6,0,0,26,0
25.0,7,0.40000000000000036,1.3000000000000007,4,1,1,350.5,0,4,1473,3505,9,13,0,1,4,1
24.0,11,0.1999999999999993,0.3000000000000007,4,0,0,203.10000000000014,0,4,1004,2031,3,3,0,0,3,1
29.0,4,0.20000000000000018,3.1999999999999993,4,1,0,243.60000000000014,1,4,2608,2436,4,32,0,4,6,0
33.0,6,0.5999999999999996,6.399999999999999,3,1,1,176.89999999999986,0,3,2294,1769,24,64,0,1,0,1
19.0,4,0.40000000000000036,1.6999999999999993,4,1,1,113.29999999999995,0,4,714,1133,5,17,0,2,47,0
16.0,1,0.8000000000000007,3.3000000000000007,4,1,1,186.39999999999986,0,4,1877,1864,20,33,0,0,1,1
26.0,7,0.6000000000000005,1.8999999999999986,0,0,1,27.299999999999955,1,0,1195,273,8,19,0,1,1,1
30.0,3,0.0,4.600000000000001,1,0,0,145.0,0,1,763,1450,4,46,0,1,0,1
22.0,7,0.7999999999999998,8.4,5,1,1,437.0,0,5,4504,4370,9,84,0,5,2,0
19.0,8,0.6000000000000005,1.2000000000000028,6,0,1,376.0999999999999,1,6,1269,3761,7,12,1,1,19,0
26.0,4,0.0,1.6000000000000014,4,1,2,134.0999999999999,1,4,85,1341,33,16,0,0,59,1
31.0,4,0.20000000000000018,0.3000000000000007,2,1,2,129.9000000000001,1,2,8,1299,9,3,0,2,4,0
28.0,5,0.6000000000000005,1.6999999999999993,3,1,1,210.70000000000005,0,3,1458,2107,21,17,0,2,32,0
27.0,3,0.40000000000000036,1.6999999999999993,1,1,0,38.5,1,1,1446,385,20,17,0,1,2,1
22.0,5,0.40000000000000036,5.699999999999999,1,1,1,450.70000000000005,0,1,2090,4507,16,57,1,1,8,1
33.0,4,1.0,9.2,7,1,0,679.0,1,7,4889,6790,6,92,1,2,1,1
23.0,0,0.0,4.400000000000002,2,0,1,168.0,1,2,473,1680,6,44,0,2,3,1
24.0,6,0.20000000000000018,1.3999999999999986,2,1,0,76.90000000000009,1,2,891,769,7,14,0,0,28,1
16.0,5,0.7999999999999998,2.099999999999998,3,0,0,225.4000000000001,0,3,1870,2254,21,21,0,2,0,1
30.0,1,0.0,0.5,0,1,1,69.89999999999986,0,0,753,699,14,5,0,3,1,0
29.0,1,0.20000000000000018,4.099999999999998,4,1,1,324.20000000000005,0,4,2227,3242,15,41,0,2,4,1
20.0,2,0.0,1.0,3,1,2,153.5,1,3,220,1535,1,10,0,1,6,1
24.0,2,0.20000000000000018,4.400000000000002,1,1,1,14.100000000000136,0,1,222,141,4,44,0,0,0,0
23.0,3,0.40000000000000036,0.20000000000000284,5,1,2,356.6999999999998,1,5,1828,3567,4,2,1,1,2,1
23.0,3,0.20000000000000018,1.0999999999999979,1,1,2,55.69999999999982,1,1,625,557,8,11,0,0,1,1
23.0,7,0.5999999999999996,2.6000000000000014,7,1,1,259.70000000000005,0,7,1718,2597,2,26,0,0,5,1
23.0,2,0.20000000000000018,3.3000000000000007,2,1,1,82.0,0,2,575,820,5,33,0,5,23,0
27.0,3,0.6000000000000005,2.3000000000000007,9,1,1,423.5,0,9,3837,4235,31,23,0,15,7,1
24.0,4,0.0,1.3999999999999986,1,1,1,18.0,0,1,192,180,33,14,0,0,0,1
26.0,5,0.0,1.0,2,0,0,109.20000000000005,0,2,324,1092,4,10,0,14,1,1
24.0,4,0.0,3.6000000000000014,1,1,1,285.8000000000002,0,1,1988,2858,1,36,1,0,6,1
27.0,4,0.40000000000000036,5.600000000000001,4,1,2,223.4000000000001,1,4,1264,2234,8,56,0,0,0,0
21.0,3,0.20000000000000018,1.0999999999999979,1,1,1,76.60000000000014,0,1,577,766,16,11,0,1,10,0
23.0,1,0.0,3.1000000000000014,1,1,2,66.20000000000005,1,1,951,662,10,31,0,1,1,0
27.0,5,0.40000000000000036,1.8000000000000007,4,1,1,237.0,0,4,2104,2370,15,18,0,3,4,1
22.0,12,0.6000000000000005,3.1999999999999993,7,1,1,431.0999999999999,0,7,2532,4311,7,32,0,0,63,0
25.0,5,0.40000000000000036,3.8000000000000007,9,1,1,409.0,0,9,2523,4090,22,38,0,1,2,1
28.0,6,0.1999999999999993,4.099999999999998,2,1,0,282.79999999999995,1,2,1814,2828,6,41,0,1,42,0
20.0,4,0.20000000000000018,0.3000000000000007,5,1,1,181.0,0,5,2661,1810,8,3,0,2,2,0
20.0,4,0.7999999999999998,8.5,4,1,1,496.79999999999995,0,4,4165,4968,33,85,0,2,3,0
31.0,3,0.0,0.1999999999999993,2,1,1,19.59999999999991,0,2,282,196,12,2,0,0,4,0
20.0,8,0.40000000000000036,1.5,7,1,1,294.60000000000014,0,7,1011,2946,0,15,0,1,3,1
30.0,1,0.40000000000000036,3.900000000000002,1,1,1,30.699999999999818,0,1,2085,307,27,39,0,2,29,0
28.0,3,0.0,3.700000000000003,3,0,0,191.60000000000014,0,3,632,1916,23,37,0,4,22,1
29.0,10,0.20000000000000018,0.1999999999999993,3,1,1,121.20000000000005,0,3,77,1212,7,2,0,0,0,1
19.0,5,0.20000000000000018,0.7999999999999972,4,1,2,190.0999999999999,1,4,1126,1901,6,8,0,1,3,1
24.0,1,0.5999999999999996,7.799999999999999,6,1,1,403.20000000000005,0,6,2866,4032,1,78,0,2,23,1
28.0,3,0.40000000000000036,3.6999999999999993,4,1,0,261.70000000000005,1,4,1172,2617,23,37,0,1,3,1
33.0,5,0.20000000000000018,3.6000000000000014,0,0,0,25.100000000000136,0,0,560,251,1,36,0,0,65,1
46.0,7,0.0,0.3000000000000007,2,1,1,109.40000000000009,0,2,287,1094,4,3,0,5,18,1
39.0,2,0.20000000000000018,4.099999999999998,2,0,0,123.5,0,2,1010,1235,8,41,0,2,42,1
17.0,11,0.5999999999999996,7.0,8,1,2,530.2,1,8,3045,5302,11,70,0,1,39,1
33.0,0,0.5999999999999996,5.699999999999999,2,1,1,542.5999999999999,0,2,3115,5426,3,57,2,2,3,1
26.0,7,0.0,3.6000000000000014,6,1,1,260.89999999999986,0,6,681,2609,15,36,0,1,2,1
22.0,1,0.0,2.0,3,1,1,8.900000000000091,0,3,953,89,9,20,0,4,4,0
24.0,8,0.1999999999999993,4.199999999999999,7,1,1,358.8000000000002,0,7,1795,3588,12,42,0,2,5,1
23.0,16,0.5999999999999996,0.3999999999999986,6,1,1,211.5,0,6,2872,2115,11,4,0,3,4,1
25.0,10,0.20000000000000018,1.8999999999999986,3,1,2,158.89999999999986,1,3,197,1589,26,19,0,1,1,1
31.0,10,0.20000000000000018,0.8000000000000007,1,1,1,121.29999999999995,0,1,848,1213,3,8,1,1,2,1
25.0,6,0.20000000000000018,0.6999999999999993,2,1,1,138.5999999999999,0,2,679,1386,4,7,0,1,11,0
16.0,12,0.8000000000000007,2.8000000000000007,10,0,1,512.0,1,10,4011,5120,27,28,0,0,30,1
26.0,5,0.0,2.3000000000000007,2,1,2,221.9000000000001,1,2,677,2219,5,23,0,2,1,0
20.0,4,0.40000000000000036,3.6999999999999993,3,1,1,239.89999999999986,0,3,2317,2399,14,37,0,0,3,0
30.0,1,0.6000000000000005,0.3000000000000007,0,1,1,2.0,0,0,1382,20,5,3,0,2,4,1
35.0,3,0.20000000000000018,1.8999999999999986,3,1,1,83.39999999999986,0,3,861,834,16,19,0,4,10,0
29.0,0,0.0,1.6999999999999993,0,1,2,120.79999999999995,1,0,213,1208,13,17,0,1,3,1
19.0,4,0.6000000000000005,5.299999999999997,4,1,1,290.70000000000005,0,4,3389,2907,25,53,0,11,25,1
26.0,1,0.20000000000000018,4.900000000000002,1,1,1,63.5,0,1,1449,635,12,49,0,3,5,0
19.0,1,0.6000000000000005,2.6000000000000014,1,1,1,174.89999999999986,0,1,1270,1749,3,26,0,0,2,1
24.0,3,0.40000000000000036,2.900000000000002,6,1,1,276.0,0,6,1949,2760,1,29,0,0,5,1
37.0,5,0.20000000000000018,3.200000000000003,3,0,1,69.5,1,3,2159,695,28,32,0,4,1,0
31.0,5,0.0,4.199999999999999,2,1,1,117.09999999999991,0,2,854,1171,7,42,0,3,33,1
31.0,5,0.0,0.5999999999999979,3,1,0,100.09999999999991,1,3,543,1001,27,6,0,2,38,0
15.0,17,1.4000000000000004,4.5,15,1,0,715.4000000000001,1,15,6032,7154,7,45,0,0,3,0
17.0,11,0.6000000000000005,1.1999999999999993,4,1,1,306.29999999999995,0,4,2014,3063,24,12,0,1,4,1
24.0,3,0.5999999999999996,4.399999999999999,3,1,2,391.70000000000005,1,3,2196,3917,7,44,1,18,39,0
18.0,4,0.6000000000000005,1.2999999999999972,3,0,0,358.5999999999999,0,3,3431,3586,29,13,0,1,0,1
23.0,2,0.20000000000000018,7.5,2,1,1,220.5,0,2,1308,2205,28,75,0,2,1,1
25.0,3,0.40000000000000036,0.8999999999999986,3,1,1,357.20000000000005,0,3,1330,3572,1,9,1,2,3,1
27.0,4,0.20000000000000018,0.1999999999999993,0,1,0,89.59999999999991,1,0,140,896,4,2,0,0,20,0
22.0,3,0.0,2.099999999999998,1,1,0,39.90000000000009,1,1,182,399,16,21,0,3,1,0
24.0,3,0.40000000000000036,1.4000000000000021,5,1,1,298.0,0,5,1865,2980,19,14,0,1,98,1
22.0,2,0.0,2.1999999999999993,3,1,1,222.79999999999995,0,3,745,2228,10,22,0,1,1,1
33.0,2,0.20000000000000018,0.5,1,1,2,145.5999999999999,1,1,251,1456,20,5,0,1,61,1
20.0,8,0.40000000000000036,2.8999999999999986,6,1,1,270.9000000000001,0,6,1468,2709,12,29,0,1,3,1
24.0,2,0.5999999999999996,4.099999999999998,6,1,1,464.79999999999995,0,6,2498,4648,23,41,1,0,3,0
15.0,8,0.0,1.3000000000000007,1,1,1,3.7000000000000455,0,1,100,37,6,13,0,0,1,1
25.0,1,0.20000000000000018,3.5,0,0,0,177.20000000000005,0,0,1255,1772,26,35,0,2,4,1
14.0,5,1.0,9.8,6,1,1,677.3,0,6,5215,6773,19,98,1,2,67,1
30.0,1,0.40000000000000036,1.6999999999999993,1,1,1,29.90000000000009,0,1,1889,299,1,17,0,2,19,0
33.0,1,0.40000000000000036,5.099999999999998,4,1,0,222.69999999999982,1,4,1077,2227,14,51,0,1,5,1
39.0,4,0.5999999999999996,3.1000000000000014,4,0,0,142.9000000000001,0,4,1040,1429,16,31,0,1,48,1
30.0,11,0.20000000000000018,0.9000000000000021,6,1,1,251.89999999999986,0,6,1610,2519,25,9,0,2,3,1
25.0,3,0.40000000000000036,1.8000000000000007,0,1,2,111.70000000000005,1,0,472,1117,2,18,0,1,4,1
19.0,2,0.39999999999999947,1.0,0,1,1,70.0,0,0,1221,700,20,10,0,1,5,1
36.0,1,0.40000000000000036,1.8999999999999986,2,1,2,97.70000000000005,1,2,2180,977,14,19,0,2,3,1
21.0,20,1.0,1.3999999999999986,13,0,1,626.5000000000002,1,13,3518,6265,16,14,0,13,27,1
27.0,3,0.0,0.6999999999999993,0,1,1,15.400000000000091,0,0,663,154,6,7,0,4,4,1
34.0,7,0.0,2.700000000000003,4,1,1,111.40000000000009,0,4,398,1114,1,27,0,0,4,1
16.0,2,0.7999999999999998,3.1000000000000014,5,0,0,211.0999999999999,0,5,2875,2111,7,31,0,1,2,0
17.0,4,0.6000000000000005,0.29999999999999716,5,1,1,208.20000000000005,0,5,2125,2082,11,3,0,1,2,1
18.0,1,0.0,1.0,1,1,1,15.299999999999955,0,1,519,153,12,10,0,0,2,1
32.0,8,0.6000000000000005,3.8000000000000007,4,0,1,283.0,1,4,1589,2830,9,38,0,0,4,1
34.0,5,0.40000000000000036,5.800000000000001,1,1,0,176.0999999999999,1,1,2297,1761,24,58,0,4,4,0
34.0,3,0.40000000000000036,1.1999999999999993,3,1,1,215.29999999999995,0,3,1344,2153,4,12,0,2,39,1
29.0,3,0.5999999999999996,8.400000000000002,3,1,2,459.39999999999986,1,3,2745,4594,17,84,0,3,1,0
32.0,3,0.40000000000000036,1.0,3,1,0,78.10000000000014,1,3,1559,781,16,10,0,4,4,1
22.0,3,0.39999999999999947,0.09999999999999787,0,1,2,45.5,1,0,1305,455,23,1,0,2,1,0
26.0,4,0.40000000000000036,2.0,1,1,2,49.299999999999955,1,1,986,493,1,20,0,4,2,0
26.0,6,0.40000000000000036,2.6000000000000014,3,0,0,241.79999999999995,0,3,2255,2418,21,26,0,1,18,1
30.0,1,0.0,1.5,3,1,0,24.100000000000136,1,3,307,241,11,15,0,2,2,0
29.0,1,0.40000000000000036,1.0,1,0,1,102.29999999999995,1,1,1754,1023,7,10,0,2,4,1
24.0,8,0.40000000000000036,0.8000000000000007,1,1,2,7.5,1,1,1566,75,28,8,0,2,1,0
30.0,7,0.6000000000000005,2.0,6,0,1,379.9000000000001,1,6,2856,3799,0,20,1,2,3,1
33.0,5,0.39999999999999947,0.9000000000000021,3,0,0,111.40000000000009,0,3,1294,1114,13,9,0,4,1,0
25.0,7,0.6000000000000005,4.600000000000001,2,1,1,158.5,0,2,1348,1585,11,46,0,5,0,0
21.0,8,0.8000000000000007,2.799999999999997,7,1,1,296.79999999999995,0,7,3336,2968,18,28,0,3,11,1
22.0,4,0.7999999999999998,2.8999999999999986,6,0,0,162.4000000000001,0,6,3004,1624,12,29,0,1,8,0
